"299","1","Fall 2019","BIO","15561","BIO 584","SEMINAR IN EVOLUTION","1",NULL,"Biology Colloquium. Members of the staff and advanced students in the biological sciences meet on regularly announced dates for presentation and discussion of research by members of the department or invited guests. These seminars are open to all.",NULL,"MINCKLEY R"
"300","1","Fall 2019","BIO","15576","BIO 590","BIOLOGY TEACHING","0",NULL,NULL,NULL,NULL
"301","1","Fall 2019","BIO","15593","BIO 591","PHD READINGS IN BIOLOGY","0",NULL,NULL,NULL,NULL
"302","1","Fall 2019","BIO","15609","BIO 594","RESEARCH INTERNSHIP","0",NULL,NULL,NULL,NULL
"303","1","Fall 2019","BIO","15614","BIO 595","PHD RESEARCH IN BIOLOGY","0",NULL,NULL,NULL,NULL
"304","1","Fall 2019","BIO","15727","BIO 595A","PHD RESEARCH IN ABSENTIA","0",NULL,NULL,NULL,NULL
"305","1","Fall 2019","BIO","15738","BIO 595B","BIO RESEARCH IN ABSENTIA ABROAD","0",NULL,NULL,NULL,NULL
"306","1","Fall 2019","BIO","15740","BIO 895","CONTINUATION OF MASTERS ENROLLMENT","0",NULL,NULL,NULL,NULL
"307","1","Fall 2019","BIO","15752","BIO 897","MASTERS DISSERTATION","0",NULL,NULL,NULL,NULL
"308","1","Fall 2019","BIO","15769","BIO 899","MASTER'S DISSERTATION","0",NULL,NULL,NULL,NULL
"309","1","Fall 2019","BIO","15803","BIO 985","LEAVE OF ABSENCE","0",NULL,NULL,NULL,NULL
"310","1","Fall 2019","BIO","15812","BIO 986V","FULL TIME VISITING STUDENT","0",NULL,NULL,NULL,NULL
"311","1","Fall 2019","BIO","15829","BIO 987V","PART-TIME VISITING STUDENT","0",NULL,NULL,NULL,NULL
"312","1","Fall 2019","BIO","15830","BIO 995","CONTINUATION OF DOCTORAL ENROLLMENT","0",NULL,NULL,NULL,NULL
"313","1","Fall 2019","BIO","15848","BIO 997","DOCTORAL DISSERTATION","0",NULL,NULL,NULL,NULL
"314","1","Fall 2019","BIO","15856","BIO 997A","DOCTORAL DISSERTATION IN ABSENTIA","0",NULL,NULL,NULL,NULL
"315","1","Fall 2019","BIO","15867","BIO 999","DOCTORAL DISSERTATION","0",NULL,NULL,NULL,NULL
"316","1","Fall 2019","BME","50060","BME 101","INTRODUCTION TO BIOMEDICAL ENGINEERING","4",NULL,"An introductory overview of the multi-disciplinary field of biomedical engineering. Application of elementary engineering principles to the analyses of physiological systems. Course topics include biomechanics, cell and tissue engineering, biosignals, biosystems, bioinstrumentation, medical imaging, medical optics, and bioethics. Includes weekly laboratory and introduction to the use of computers as tools for solving engineering problems.","Freshmen or sophomores only","BROWN E"
"317","1","Fall 2019","BME","50135","BME 201","FUNDAMENTALS OF BIOMECHANICS","4",NULL,"Teaches elementary mechanical equilibrium and motion with extended applications to biology. Lectures present a traditional analysis of idealized particles and rigid bodies. Topics include force and moment balances, frames, trusses and pulleys, systems with friction, mass centers, area moments, and the linear and rotational kinetics and kinematics of rigid bodies. Weekly exercises apply fundamental principles to non-biological problems in two and three dimensions. Weekly problems extend the application to biological problems ranging from human motion to the mechanics of cells. In an end-of-term project students analyze human motion using the MATLAB programming language. This is a required course for BME majors typically taken in the sophomore year. 4 credits. Prerequisites: MTH 161 and 162, BME 101 and PHY 121.","MTH 161 and 162, or MTH141, 142, 143, BME 101, PHY 121co-requisite with BME 201P","MCGRATH J"
"318","1","Fall 2019","BME","50153","BME 201P","MATLAB for Biomedical Engineering","1",NULL,"Fundamentals of computer programming in MATLAB. Emphasis on programming basics, such as syntax, loop structures, logic, input/output, and graphics.","Co-requisite: BME 201","SCHWARZ D"
"319","1","Fall 2019","BME","50202","BME 218","INTRODUCTION TO NEUROENGINEERING","4",NULL,"Quantitative studies of neural responses at the cellular, circuit, and systems levels. Analytical and computational modeling of neurons and systems, including nonlinear behavior of neurons and neural circuits. Neural coding of information by single cells or neural populations. Introduction to neural networks. Techniques for recording neural activity.","Co-requisite: BME260; strong math/computing skill recommended or permission of instructor","CARNEY L"
"320","1","Fall 2019","BME","50226","BME 228","PHYSIOLOGICAL CONTROL SYSTEMS","4",NULL,"This course introduces students to the theory and practice of control systems engineering. Topics include frequency domain modeling, time domain stability, transient and steady-state error analysis, root locus and frequency response techniques and feedback system design. Emphasis is placed on analyzing physiological control systems, but the concepts and design techniques are applicable and applied to a wide variety of other systems including mechanical and electrical systems. Graduate students will have more homework problems and additional exam problems.","Math 163 or 165, ECE 241 or BME 230 (Can be concurrent)","DAVIS K"
"321","1","Fall 2019","BME","50234","BME 230","BME SIGNALS, SYSTEMS AND IMAGING","4",NULL,"Introduction to continuous and discrete time signals and linear time invariant systems, with applications to BME including imaging. Topics include convolution, Laplace and Z transforms, stability of systems, the Fourier series and transform, noise and filtering, and fundamental concepts in image processing and enhancement. Weekly homework assignments are supplemented with labs every other week. Two Midterms and a comprehensive final exam.","BME210 OR EQUIVALENT AND MTH163/165","MADDOX R"
"322","1","Fall 2019","BME","50280","BME 253","ULTRASOUND IMAGING","4",NULL,"This course investigates the imaging techniques applied in state-of-the-art ultrasound imaging and their theoretical bases. Topics include linear acoustic systems, spatial impulse responses, the k-space formulation, methods of acoustic field calculation, dynamic focusing and apodization, scattering, the statistics of acoustic speckle, speckle correlation, compounding techniques, phase aberration correction, velocity estimation, and flow imaging. A strong emphasis is placed on readings of original sources and student assignments and projects based on realistic acoustic simulations.","BME230 or ECE241","MC ALEAVEY S"
"323","1","Fall 2019","BME","50299","BME 255","TRANSLATIONAL BIOMEDICAL OPT","4",NULL,"This course will focus on the macroscopic biomedical optics techniques (e.g., diffuse optical spectroscopy and tomography, photoacoustic tomography) with high potentials for clinical translation. Students will learn the aspects of instrumentation design, analytic and numerical approaches for optical data analysis, and validation of new technologies in the clinical setting.","BME221, BME270, OPT241, OPT261","CHOE R"
"324","1","Fall 2019","BME","50300","BME 259","TRANSPORT PHENOMENA IN BIOLOGICAL SYSTEMS","4",NULL,"This course will provide an overview of transport phenomena in biological systems that are critical to the function of all living organisms.  The fundamental laws and equations of transport phenomena will be applied to topics including cellular, cardiovascular, respiratory, liver and kidney transport, blood flow and rheology, and circulation in tissues and arteries.","PHY 121, MTH 164, MTH 165 (can be taken concurrently), CHE 243 preferred but not required","FOSTER D"
"325","1","Fall 2019","BME","50311","BME 260","QUANTITATIVE PHYSIOLOGY","4",NULL,"A quantitative, model-oriented approach to physiological systems is presented.  Topics include muscle and nerve tissue, the cardiovascular system, the respiratory system, the renal system, and a variety of neural systems","ECE 113 or BME 210, or permission of instructor","SEIDMAN S"
"326","1","Fall 2019","BME","50366","BME 266","BIOPROCESS ENGINEERING","4",NULL,"This course will explore the bioprocesses involved in producing a biopharmaceutical product (therapeutic proteins, cell therapy products, and vaccines). The course will take a stepwise journey through a typical production process from the perspective of a Bioprocess Engineer, starting with cell culture and moving downstream through purification and final fill. Engineering concepts involved in bioreactor design and control, cell removal/recovery operations, and protein purification will be examined. The course will also provide an introduction to the analytical methods used to test biopharmaceutical products for critical quality attributes. The role of the regulatory agencies, like the US Food and Drug Administration, and the regulations that govern the industry will be introduced throughout the course in the context of the bioprocess to which they relate. Students taking the course for Upper Level BME or Graduate credit will need to complete a semester-end project.","BIO110, CHM132, CHE243 OR ME225, CHE244 or Permission of Instructor","CONDON J"
"327","1","Fall 2019","BME","50379","BME 283","BIOSOLID MECHANICS","4",NULL,"In this course, we will survey the role of mechanics in cells, tissues, organs and organisms.  A particular emphasis will be placed on the mechanics of the musculoskeletal system, the circulatory system and the eye.  Engineering concepts will be used to understand how physical forces contribute to biological processes, especially disease and healing.  Experimental and modeling techniques for characterizing the complex mechanical response of biosolids will be discussed in detail, and the continuum mechanics approach will highlighted.","ME 226, BME 201 & 201P (or ME 120)","BUCKLEY M"
